,h1n1_vaccine,seasonal_vaccine,h1n1_concern,h1n1_knowledge,behavioral_avoidance,behavioral_large_gatherings,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,sex
23362,0,1,2.0,2.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,2.0,65+ Years,< 12 Years,Female
23363,0,0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,5.0,5.0,1.0,55 - 64 Years,Higher Education,Female
23364,0,0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,4.0,55 - 64 Years,Higher Education,Female
23365,0,0,2.0,2.0,0.0,0.0,3.0,3.0,4.0,4.0,3.0,2.0,45 - 54 Years,< 12 Years,Female
23366,0,0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,2.0,2.0,2.0,55 - 64 Years,Higher Education,Male
23367,0,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,5.0,4.0,1.0,65+ Years,Higher Education,Male
23368,0,0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Male
23369,1,1,3.0,2.0,1.0,0.0,5.0,4.0,2.0,4.0,4.0,2.0,18 - 34 Years,Higher Education,Male
23370,0,1,1.0,2.0,1.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,65+ Years,Higher Education,Female
23371,0,1,1.0,1.0,1.0,0.0,3.0,1.0,2.0,4.0,1.0,2.0,35 - 44 Years,Higher Education,Male
23372,1,1,2.0,0.0,1.0,0.0,5.0,1.0,2.0,4.0,4.0,4.0,65+ Years,Higher Education,Male
23373,0,0,1.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,65+ Years,Higher Education,Female
23374,0,0,2.0,1.0,1.0,0.0,4.0,4.0,2.0,4.0,2.0,2.0,55 - 64 Years,>= 12 years,Female
23375,0,1,1.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Female
23376,0,0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,>= 12 years,Male
23377,0,0,2.0,2.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,65+ Years,Higher Education,Male
23378,1,1,1.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,45 - 54 Years,Higher Education,Female
23379,0,0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,2.0,35 - 44 Years,Higher Education,Male
23380,0,1,1.0,1.0,0.0,0.0,4.0,2.0,1.0,3.0,2.0,1.0,35 - 44 Years,Higher Education,Female
23381,1,1,2.0,2.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,55 - 64 Years,Higher Education,Male
23382,1,1,3.0,2.0,0.0,0.0,4.0,5.0,1.0,5.0,5.0,1.0,35 - 44 Years,Higher Education,Female
23383,0,0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,35 - 44 Years,Higher Education,Male
23384,0,0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,45 - 54 Years,>= 12 years,Female
23385,1,1,3.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Female
23386,0,0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,4.0,2.0,2.0,45 - 54 Years,>= 12 years,Female
23387,0,0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,1.0,5.0,18 - 34 Years,>= 12 years,Female
23388,1,0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,5.0,4.0,2.0,18 - 34 Years,Higher Education,Female
23389,0,1,3.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,65+ Years,Higher Education,Female
23390,1,1,1.0,2.0,1.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,45 - 54 Years,Higher Education,Female
23391,0,0,2.0,1.0,1.0,0.0,3.0,2.0,5.0,2.0,2.0,5.0,18 - 34 Years,>= 12 years,Female
23392,0,1,0.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,65+ Years,>= 12 years,Male
23393,1,1,3.0,2.0,0.0,0.0,5.0,5.0,1.0,5.0,5.0,1.0,45 - 54 Years,Higher Education,Female
23394,1,1,2.0,2.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Female
23395,0,1,0.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,65+ Years,Higher Education,Male
23396,1,1,2.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,4.0,4.0,65+ Years,Higher Education,Male
23397,1,1,2.0,2.0,1.0,0.0,5.0,2.0,1.0,4.0,2.0,1.0,35 - 44 Years,Higher Education,Female
23398,1,1,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,35 - 44 Years,Higher Education,Male
23399,0,0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Female
23400,0,0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,1.0,35 - 44 Years,< 12 Years,Male
23401,0,1,2.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Male
23402,1,1,3.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,4.0,1.0,65+ Years,Higher Education,Female
23403,0,1,2.0,2.0,0.0,0.0,3.0,3.0,4.0,5.0,2.0,2.0,45 - 54 Years,>= 12 years,Female
23404,0,0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,35 - 44 Years,Higher Education,Female
23405,0,0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Female
23406,1,1,1.0,2.0,1.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,65+ Years,Higher Education,Female
23407,0,0,2.0,0.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Male
23408,1,0,1.0,2.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,65+ Years,Higher Education,Female
23409,0,0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,55 - 64 Years,Higher Education,Female
23410,0,0,1.0,2.0,0.0,0.0,4.0,4.0,1.0,4.0,2.0,1.0,35 - 44 Years,>= 12 years,Female
23411,1,0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,5.0,5.0,4.0,45 - 54 Years,< 12 Years,Female
23412,0,1,2.0,2.0,1.0,1.0,4.0,2.0,2.0,5.0,4.0,1.0,45 - 54 Years,Higher Education,Female
23413,0,1,3.0,1.0,1.0,1.0,5.0,1.0,2.0,5.0,3.0,2.0,65+ Years,Higher Education,Female
23414,0,1,1.0,1.0,0.0,0.0,2.0,2.0,1.0,4.0,2.0,1.0,18 - 34 Years,>= 12 years,Female
23415,0,1,3.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,4.0,2.0,45 - 54 Years,Higher Education,Female
23416,0,0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,4.0,2.0,1.0,18 - 34 Years,Higher Education,Female
23417,1,1,3.0,2.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,35 - 44 Years,Higher Education,Female
23418,0,1,2.0,1.0,1.0,0.0,5.0,2.0,1.0,5.0,1.0,1.0,45 - 54 Years,Higher Education,Female
23419,0,0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,1.0,18 - 34 Years,Higher Education,Male
23420,0,0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,35 - 44 Years,Higher Education,Female
23421,0,0,2.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,65+ Years,>= 12 years,Male
23422,0,0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,65+ Years,>= 12 years,Female
23423,0,0,1.0,2.0,1.0,0.0,4.0,2.0,4.0,2.0,2.0,4.0,45 - 54 Years,Higher Education,Female
23424,1,1,2.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,4.0,65+ Years,Higher Education,Female
23425,0,0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,1.0,1.0,5.0,45 - 54 Years,Higher Education,Male
23426,1,1,2.0,1.0,1.0,0.0,4.0,2.0,2.0,5.0,4.0,4.0,65+ Years,Higher Education,Male
23427,0,0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,4.0,4.0,65+ Years,Higher Education,Female
23428,1,1,2.0,1.0,1.0,1.0,5.0,5.0,2.0,5.0,5.0,1.0,35 - 44 Years,< 12 Years,Female
23429,0,0,0.0,1.0,1.0,0.0,4.0,1.0,5.0,4.0,1.0,2.0,45 - 54 Years,Higher Education,Male
23430,0,0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,5.0,55 - 64 Years,Higher Education,Female
23431,0,0,1.0,1.0,1.0,0.0,4.0,2.0,5.0,4.0,1.0,5.0,18 - 34 Years,Higher Education,Female
23432,0,0,3.0,0.0,0.0,0.0,3.0,4.0,5.0,4.0,4.0,5.0,45 - 54 Years,Higher Education,Female
23433,0,0,1.0,1.0,0.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,55 - 64 Years,>= 12 years,Female
23434,0,0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,5.0,55 - 64 Years,Higher Education,Male
23435,0,0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,65+ Years,>= 12 years,Female
23436,0,1,2.0,1.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Female
23437,0,1,2.0,2.0,1.0,0.0,3.0,1.0,2.0,4.0,2.0,2.0,45 - 54 Years,Higher Education,Female
23438,0,1,2.0,1.0,1.0,1.0,4.0,2.0,1.0,5.0,5.0,1.0,65+ Years,Higher Education,Female
23439,0,1,2.0,1.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Male
23440,0,0,3.0,1.0,1.0,0.0,5.0,5.0,2.0,4.0,4.0,2.0,35 - 44 Years,Higher Education,Male
23441,0,1,1.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,5.0,1.0,18 - 34 Years,Higher Education,Female
23442,0,1,1.0,1.0,1.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,>= 12 years,Female
23443,0,0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,4.0,55 - 64 Years,Higher Education,Male
23444,1,1,2.0,1.0,1.0,0.0,4.0,4.0,1.0,5.0,4.0,2.0,65+ Years,Higher Education,Male
23445,0,1,3.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,4.0,2.0,65+ Years,Higher Education,Female
23446,1,1,2.0,2.0,1.0,0.0,5.0,5.0,4.0,5.0,4.0,4.0,35 - 44 Years,Higher Education,Female
23447,0,0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,35 - 44 Years,>= 12 years,Male
23448,0,0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,45 - 54 Years,>= 12 years,Female
23449,0,0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,5.0,2.0,4.0,65+ Years,>= 12 years,Male
23450,0,1,1.0,2.0,0.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,55 - 64 Years,Higher Education,Female
23451,0,0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,5.0,4.0,4.0,65+ Years,Higher Education,Male
23452,0,1,3.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,3.0,2.0,65+ Years,Higher Education,Female
23453,0,0,3.0,2.0,1.0,0.0,4.0,1.0,4.0,1.0,2.0,2.0,55 - 64 Years,Higher Education,Female
23454,0,1,0.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,1.0,65+ Years,>= 12 years,Female
23455,0,0,2.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Male
23456,1,1,3.0,2.0,0.0,1.0,5.0,4.0,1.0,5.0,4.0,1.0,65+ Years,< 12 Years,Female
23457,1,1,1.0,2.0,1.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,18 - 34 Years,Higher Education,Male
23458,0,1,3.0,1.0,0.0,1.0,1.0,2.0,4.0,5.0,4.0,4.0,65+ Years,Higher Education,Female
23459,1,1,2.0,2.0,1.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,65+ Years,Higher Education,Female
23460,1,1,0.0,2.0,0.0,0.0,4.0,3.0,1.0,4.0,1.0,1.0,65+ Years,Higher Education,Female
23461,0,0,2.0,1.0,1.0,0.0,5.0,4.0,4.0,5.0,4.0,1.0,35 - 44 Years,Higher Education,Male
23462,0,1,1.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,4.0,2.0,65+ Years,Higher Education,Male
23463,1,1,1.0,1.0,1.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,18 - 34 Years,Higher Education,Male
23464,0,0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,4.0,45 - 54 Years,>= 12 years,Male
23465,0,1,2.0,1.0,0.0,1.0,4.0,4.0,2.0,1.0,5.0,2.0,35 - 44 Years,Higher Education,Female
23466,0,0,2.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,2.0,2.0,65+ Years,Higher Education,Female
23467,0,1,3.0,1.0,1.0,0.0,5.0,1.0,2.0,5.0,1.0,4.0,45 - 54 Years,Higher Education,Female
23468,0,1,2.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,4.0,65+ Years,>= 12 years,Female
23469,1,1,1.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,45 - 54 Years,Higher Education,Female
23470,0,0,2.0,2.0,1.0,0.0,4.0,1.0,4.0,4.0,2.0,4.0,65+ Years,Higher Education,Male
23471,1,1,2.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,5.0,4.0,65+ Years,>= 12 years,Male
23472,0,0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,4.0,1.0,2.0,45 - 54 Years,Higher Education,Male
23473,1,1,2.0,2.0,1.0,1.0,5.0,2.0,1.0,4.0,4.0,1.0,65+ Years,Higher Education,Male
23474,1,1,3.0,2.0,1.0,0.0,5.0,4.0,4.0,5.0,5.0,1.0,55 - 64 Years,Higher Education,Female
23475,1,1,0.0,2.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,18 - 34 Years,Higher Education,Female
23476,0,0,1.0,2.0,1.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,45 - 54 Years,Higher Education,Female
23477,0,0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,18 - 34 Years,>= 12 years,Male
23478,0,0,2.0,2.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,1.0,55 - 64 Years,Higher Education,Female
23479,0,1,2.0,1.0,0.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,65+ Years,Higher Education,Male
23480,0,1,1.0,0.0,1.0,0.0,5.0,4.0,2.0,5.0,4.0,2.0,65+ Years,Higher Education,Male
23481,0,0,3.0,2.0,1.0,1.0,3.0,1.0,5.0,5.0,4.0,5.0,35 - 44 Years,Higher Education,Female
23482,1,1,2.0,2.0,1.0,0.0,4.0,2.0,4.0,4.0,2.0,1.0,45 - 54 Years,>= 12 years,Male
23483,0,0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,1.0,45 - 54 Years,< 12 Years,Male
23484,0,0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,18 - 34 Years,Higher Education,Female
23485,0,0,2.0,1.0,0.0,1.0,3.0,4.0,4.0,5.0,4.0,1.0,18 - 34 Years,Higher Education,Female
23486,0,0,3.0,2.0,0.0,0.0,5.0,2.0,4.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Male
23487,0,0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,35 - 44 Years,>= 12 years,Female
23488,0,0,2.0,2.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,18 - 34 Years,>= 12 years,Male
23489,0,1,0.0,2.0,1.0,0.0,3.0,1.0,1.0,4.0,4.0,1.0,35 - 44 Years,Higher Education,Male
23490,0,0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,45 - 54 Years,>= 12 years,Female
23491,0,0,1.0,2.0,1.0,0.0,5.0,2.0,2.0,4.0,2.0,2.0,18 - 34 Years,Higher Education,Female
23492,0,0,1.0,2.0,1.0,0.0,3.0,1.0,1.0,5.0,5.0,1.0,45 - 54 Years,Higher Education,Female
23493,1,0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,4.0,2.0,1.0,65+ Years,Higher Education,Male
23494,0,1,3.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,4.0,4.0,45 - 54 Years,< 12 Years,Female
23495,0,0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Female
23496,0,0,1.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,1.0,2.0,45 - 54 Years,Higher Education,Female
23497,0,0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,35 - 44 Years,>= 12 years,Male
23498,0,0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,18 - 34 Years,>= 12 years,Male
23499,0,0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,35 - 44 Years,Higher Education,Female
23500,0,0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,2.0,55 - 64 Years,Higher Education,Male
23501,0,0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,5.0,4.0,2.0,55 - 64 Years,>= 12 years,Male
23502,0,0,2.0,2.0,1.0,0.0,4.0,2.0,2.0,5.0,4.0,2.0,65+ Years,>= 12 years,Female
23503,0,1,2.0,2.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,1.0,45 - 54 Years,Higher Education,Female
23504,0,0,1.0,2.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,1.0,45 - 54 Years,Higher Education,Female
23505,1,1,2.0,2.0,0.0,1.0,3.0,2.0,4.0,4.0,1.0,4.0,65+ Years,>= 12 years,Male
23506,0,0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,18 - 34 Years,Higher Education,Male
23507,0,0,3.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,18 - 34 Years,>= 12 years,Male
23508,0,0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,35 - 44 Years,Higher Education,Female
23509,0,1,2.0,1.0,0.0,1.0,4.0,2.0,4.0,4.0,4.0,4.0,65+ Years,>= 12 years,Female
23510,0,1,2.0,1.0,1.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,55 - 64 Years,Higher Education,Female
23511,0,0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,2.0,4.0,55 - 64 Years,Higher Education,Female
23512,0,0,0.0,2.0,1.0,0.0,4.0,1.0,1.0,4.0,1.0,4.0,18 - 34 Years,Higher Education,Male
23513,0,0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,4.0,4.0,5.0,45 - 54 Years,< 12 Years,Male
23514,0,0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,65+ Years,Higher Education,Male
23515,1,1,2.0,2.0,0.0,0.0,5.0,4.0,1.0,5.0,5.0,1.0,18 - 34 Years,Higher Education,Female
23516,0,1,1.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,2.0,2.0,18 - 34 Years,Higher Education,Male
23517,0,0,3.0,2.0,1.0,1.0,5.0,4.0,4.0,5.0,4.0,1.0,45 - 54 Years,Higher Education,Female
23518,0,0,3.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,2.0,1.0,45 - 54 Years,>= 12 years,Female
23519,0,0,3.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,4.0,1.0,18 - 34 Years,Higher Education,Female
23520,0,1,2.0,2.0,1.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Male
23521,0,0,2.0,2.0,0.0,0.0,4.0,3.0,1.0,4.0,4.0,1.0,18 - 34 Years,Higher Education,Female
23522,0,0,2.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,4.0,2.0,45 - 54 Years,Higher Education,Male
23523,0,0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,45 - 54 Years,>= 12 years,Female
23524,0,1,3.0,0.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,45 - 54 Years,< 12 Years,Female
23525,1,1,3.0,2.0,1.0,1.0,4.0,4.0,1.0,4.0,5.0,1.0,45 - 54 Years,Higher Education,Female
23526,0,1,2.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,55 - 64 Years,>= 12 years,Male
23527,0,1,3.0,2.0,1.0,0.0,5.0,4.0,2.0,5.0,2.0,2.0,65+ Years,Higher Education,Female
23528,0,0,3.0,1.0,1.0,0.0,5.0,1.0,4.0,5.0,2.0,4.0,35 - 44 Years,Higher Education,Male
23529,1,1,2.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,55 - 64 Years,>= 12 years,Female
23530,1,1,2.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,65+ Years,Higher Education,Male
23531,0,0,2.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,65+ Years,< 12 Years,Female
23532,1,1,2.0,2.0,0.0,0.0,5.0,2.0,4.0,5.0,2.0,2.0,45 - 54 Years,Higher Education,Female
23533,0,0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,4.0,18 - 34 Years,>= 12 years,Male
23534,0,0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,35 - 44 Years,Higher Education,Male
23535,0,1,1.0,2.0,0.0,0.0,5.0,1.0,1.0,5.0,4.0,1.0,35 - 44 Years,Higher Education,Female
23536,0,1,2.0,2.0,1.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,35 - 44 Years,Higher Education,Female
23537,1,1,2.0,2.0,0.0,0.0,3.0,4.0,4.0,5.0,4.0,1.0,35 - 44 Years,Higher Education,Male
23538,0,1,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,1.0,65+ Years,Higher Education,Male
23539,0,0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,45 - 54 Years,Higher Education,Female
23540,0,0,1.0,2.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,>= 12 years,Female
23541,0,0,2.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,35 - 44 Years,Higher Education,Female
23542,0,0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,2.0,65+ Years,< 12 Years,Male
23543,0,0,1.0,2.0,1.0,0.0,5.0,1.0,2.0,2.0,4.0,1.0,55 - 64 Years,Higher Education,Male
23544,0,1,3.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,5.0,45 - 54 Years,Higher Education,Male
23545,0,0,2.0,1.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,18 - 34 Years,Higher Education,Female
23546,0,0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,35 - 44 Years,Higher Education,Female
23547,0,1,2.0,1.0,1.0,0.0,4.0,1.0,2.0,5.0,2.0,2.0,65+ Years,Higher Education,Male
23548,0,0,2.0,1.0,1.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,35 - 44 Years,Higher Education,Female
23549,0,1,2.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,1.0,55 - 64 Years,Higher Education,Female
23550,0,1,2.0,1.0,0.0,0.0,3.0,1.0,4.0,5.0,2.0,1.0,65+ Years,Higher Education,Female
23551,0,0,2.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,4.0,2.0,35 - 44 Years,Higher Education,Female
23552,1,1,1.0,2.0,1.0,1.0,4.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Male
23553,0,0,2.0,2.0,1.0,1.0,4.0,2.0,4.0,5.0,4.0,5.0,18 - 34 Years,Higher Education,Female
23554,0,0,3.0,1.0,0.0,1.0,4.0,5.0,5.0,5.0,5.0,2.0,55 - 64 Years,>= 12 years,Female
23555,0,1,2.0,2.0,1.0,0.0,5.0,4.0,2.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Female
23556,0,0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,2.0,1.0,4.0,55 - 64 Years,< 12 Years,Male
23557,0,0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,4.0,2.0,1.0,55 - 64 Years,Higher Education,Female
23558,0,0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,2.0,55 - 64 Years,Higher Education,Female
23559,0,1,2.0,1.0,1.0,1.0,4.0,4.0,1.0,5.0,4.0,1.0,55 - 64 Years,Higher Education,Male
23560,1,1,2.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,4.0,2.0,65+ Years,>= 12 years,Female
23561,0,1,2.0,2.0,1.0,0.0,5.0,2.0,2.0,4.0,2.0,1.0,45 - 54 Years,Higher Education,Male
23562,0,1,2.0,2.0,1.0,1.0,4.0,1.0,2.0,5.0,4.0,1.0,65+ Years,< 12 Years,Female
23563,0,0,1.0,1.0,1.0,0.0,5.0,2.0,1.0,4.0,2.0,1.0,18 - 34 Years,Higher Education,Female
23564,1,0,1.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,18 - 34 Years,>= 12 years,Male
23565,0,1,1.0,2.0,1.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,65+ Years,>= 12 years,Male
23566,0,0,2.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,2.0,45 - 54 Years,Higher Education,Male
23567,0,1,2.0,1.0,0.0,0.0,4.0,1.0,2.0,5.0,4.0,2.0,55 - 64 Years,Higher Education,Male
23568,1,1,2.0,2.0,1.0,0.0,4.0,4.0,1.0,4.0,4.0,1.0,18 - 34 Years,Higher Education,Male
23569,1,1,2.0,2.0,1.0,0.0,4.0,2.0,2.0,5.0,4.0,2.0,65+ Years,Higher Education,Male
23570,0,0,1.0,1.0,1.0,1.0,5.0,2.0,4.0,5.0,1.0,5.0,35 - 44 Years,Higher Education,Female
23571,1,1,1.0,2.0,1.0,0.0,5.0,2.0,4.0,5.0,5.0,1.0,65+ Years,Higher Education,Male
23572,1,1,1.0,2.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,55 - 64 Years,Higher Education,Male
23573,1,1,0.0,1.0,1.0,1.0,5.0,2.0,2.0,5.0,4.0,4.0,55 - 64 Years,>= 12 years,Female
23574,0,0,3.0,1.0,1.0,1.0,5.0,4.0,2.0,2.0,2.0,1.0,35 - 44 Years,Higher Education,Male
23575,0,1,2.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,5.0,4.0,45 - 54 Years,< 12 Years,Female
